_id,species,date,year,month,day,country,lat,lon,locationDescription,taxonomist,collector,doi,dataset,credit,contributors,it,se_it,n_it,sex,n_sex,m_fresh_mass,n_fresh_mass,m_tongue_length,se_tongue_length,n_tongue_length,m_nest_site,m_sociality,m_parasitism,m_voltinism,m_floral_specialization,m_nest_location,m_nest_construction,m_plant_genus,m_plant_species,m_dry_mass
5b7fd528e12f31000f088f5c,Hoplitis pilosifrons,,,,,USA,44.900723,-93.197655,Hennepin,,,10.5281/zenodo.1313905,Kendall_2018,,D.P. Cariveau; I. Bartomeus; Liam K. Kendall; Romina Rader; Vesna Gagic; Matthias Albrecht; Katherine C.R. Baldock; Breno M. Freitas; Mark Hall; Andrea Holzschuh; Francisco P. Molina; Joanne M. Morten; Janaely S. Pereira; Zachary M. Portman; Stuart P.M. Roberts; Juanita Rodriguez; Laura Russo; Louis Sutter; Nicolas J. Vereecken,1.69507,,,male,,,,,,,,,,,,,,,,6.4
5b7fd528e12f31000f088f60,Hoplitis pilosifrons,,,,,USA,45.303112,-92.731188,Polk,,,10.5281/zenodo.1313905,Kendall_2018,,D.P. Cariveau; I. Bartomeus; Liam K. Kendall; Romina Rader; Vesna Gagic; Matthias Albrecht; Katherine C.R. Baldock; Breno M. Freitas; Mark Hall; Andrea Holzschuh; Francisco P. Molina; Joanne M. Morten; Janaely S. Pereira; Zachary M. Portman; Stuart P.M. Roberts; Juanita Rodriguez; Laura Russo; Louis Sutter; Nicolas J. Vereecken,1.80295,,,male,,,,,,,,,,,,,,,,6.2
5b7fd528e12f31000f088f64,Hoplitis producta,,,,,USA,45.303112,-92.731188,Polk,,,10.5281/zenodo.1313905,Kendall_2018,,D.P. Cariveau; I. Bartomeus; Liam K. Kendall; Romina Rader; Vesna Gagic; Matthias Albrecht; Katherine C.R. Baldock; Breno M. Freitas; Mark Hall; Andrea Holzschuh; Francisco P. Molina; Joanne M. Morten; Janaely S. Pereira; Zachary M. Portman; Stuart P.M. Roberts; Juanita Rodriguez; Laura Russo; Louis Sutter; Nicolas J. Vereecken,1.57874,,,female,,,,,,,,,,,,,,,,6.5
5b7fd528e12f31000f088f68,Hoplitis producta,,,,,USA,45.566433,-92.838068,Burnett,,,10.5281/zenodo.1313905,Kendall_2018,,D.P. Cariveau; I. Bartomeus; Liam K. Kendall; Romina Rader; Vesna Gagic; Matthias Albrecht; Katherine C.R. Baldock; Breno M. Freitas; Mark Hall; Andrea Holzschuh; Francisco P. Molina; Joanne M. Morten; Janaely S. Pereira; Zachary M. Portman; Stuart P.M. Roberts; Juanita Rodriguez; Laura Russo; Louis Sutter; Nicolas J. Vereecken,1.55149,,,female,,,,,,,,,,,,,,,,5.9
5b7fd528e12f31000f088f6c,Hoplitis producta,,,,,USA,45.303112,-92.731188,Polk,,,10.5281/zenodo.1313905,Kendall_2018,,D.P. Cariveau; I. Bartomeus; Liam K. Kendall; Romina Rader; Vesna Gagic; Matthias Albrecht; Katherine C.R. Baldock; Breno M. Freitas; Mark Hall; Andrea Holzschuh; Francisco P. Molina; Joanne M. Morten; Janaely S. Pereira; Zachary M. Portman; Stuart P.M. Roberts; Juanita Rodriguez; Laura Russo; Louis Sutter; Nicolas J. Vereecken,1.57203,,,female,,,,,,,,,,,,,,,,5.8
5b7fd528e12f31000f088f70,Hoplitis producta,,,,,USA,44.900723,-93.197655,Hennepin,,,10.5281/zenodo.1313905,Kendall_2018,,D.P. Cariveau; I. Bartomeus; Liam K. Kendall; Romina Rader; Vesna Gagic; Matthias Albrecht; Katherine C.R. Baldock; Breno M. Freitas; Mark Hall; Andrea Holzschuh; Francisco P. Molina; Joanne M. Morten; Janaely S. Pereira; Zachary M. Portman; Stuart P.M. Roberts; Juanita Rodriguez; Laura Russo; Louis Sutter; Nicolas J. Vereecken,1.25472,,,male,,,,,,,,,,,,,,,,4.2
5b7fd528e12f31000f088f74,Hylaeus affinis,,,,,USA,45.303112,-92.731188,Polk,,,10.5281/zenodo.1313905,Kendall_2018,,D.P. Cariveau; I. Bartomeus; Liam K. Kendall; Romina Rader; Vesna Gagic; Matthias Albrecht; Katherine C.R. Baldock; Breno M. Freitas; Mark Hall; Andrea Holzschuh; Francisco P. Molina; Joanne M. Morten; Janaely S. Pereira; Zachary M. Portman; Stuart P.M. Roberts; Juanita Rodriguez; Laura Russo; Louis Sutter; Nicolas J. Vereecken,1.04223,,,male,,,,,,,,,,,,,,,,5.5
5b7fd528e12f31000f088f78,Hylaeus affinis,,,,,USA,45.303112,-92.731188,Polk,,,10.5281/zenodo.1313905,Kendall_2018,,D.P. Cariveau; I. Bartomeus; Liam K. Kendall; Romina Rader; Vesna Gagic; Matthias Albrecht; Katherine C.R. Baldock; Breno M. Freitas; Mark Hall; Andrea Holzschuh; Francisco P. Molina; Joanne M. Morten; Janaely S. Pereira; Zachary M. Portman; Stuart P.M. Roberts; Juanita Rodriguez; Laura Russo; Louis Sutter; Nicolas J. Vereecken,1.28462,,,female,,,,,,,,,,,,,,,,3.3
5b7fd528e12f31000f088f7c,Hylaeus affinis,,,,,USA,45.120995,-92.750963,Washington,,,10.5281/zenodo.1313905,Kendall_2018,,D.P. Cariveau; I. Bartomeus; Liam K. Kendall; Romina Rader; Vesna Gagic; Matthias Albrecht; Katherine C.R. Baldock; Breno M. Freitas; Mark Hall; Andrea Holzschuh; Francisco P. Molina; Joanne M. Morten; Janaely S. Pereira; Zachary M. Portman; Stuart P.M. Roberts; Juanita Rodriguez; Laura Russo; Louis Sutter; Nicolas J. Vereecken,1.04361,,,female,,,,,,,,,,,,,,,,2.9
5b7fd528e12f31000f088f80,Hylaeus affinis,,,,,USA,44.900723,-93.197655,Hennepin,,,10.5281/zenodo.1313905,Kendall_2018,,D.P. Cariveau; I. Bartomeus; Liam K. Kendall; Romina Rader; Vesna Gagic; Matthias Albrecht; Katherine C.R. Baldock; Breno M. Freitas; Mark Hall; Andrea Holzschuh; Francisco P. Molina; Joanne M. Morten; Janaely S. Pereira; Zachary M. Portman; Stuart P.M. Roberts; Juanita Rodriguez; Laura Russo; Louis Sutter; Nicolas J. Vereecken,1.0575,,,male,,,,,,,,,,,,,,,,1.6
5b7fd528e12f31000f088f84,Hylaeus affinis,,,,,USA,44.900723,-93.197655,Hennepin,,,10.5281/zenodo.1313905,Kendall_2018,,D.P. Cariveau; I. Bartomeus; Liam K. Kendall; Romina Rader; Vesna Gagic; Matthias Albrecht; Katherine C.R. Baldock; Breno M. Freitas; Mark Hall; Andrea Holzschuh; Francisco P. Molina; Joanne M. Morten; Janaely S. Pereira; Zachary M. Portman; Stuart P.M. Roberts; Juanita Rodriguez; Laura Russo; Louis Sutter; Nicolas J. Vereecken,1.0827,,,male,,,,,,,,,,,,,,,,1.3
5b7fd528e12f31000f088f88,Hylaeus mesillae,,,,,USA,44.900723,-93.197655,Hennepin,,,10.5281/zenodo.1313905,Kendall_2018,,D.P. Cariveau; I. Bartomeus; Liam K. Kendall; Romina Rader; Vesna Gagic; Matthias Albrecht; Katherine C.R. Baldock; Breno M. Freitas; Mark Hall; Andrea Holzschuh; Francisco P. Molina; Joanne M. Morten; Janaely S. Pereira; Zachary M. Portman; Stuart P.M. Roberts; Juanita Rodriguez; Laura Russo; Louis Sutter; Nicolas J. Vereecken,1.00222,,,female,,,,,,,,,,,,,,,,1.1
5b7fd528e12f31000f088f8c,Hylaeus mesillae,,,,,USA,44.900723,-93.197655,Hennepin,,,10.5281/zenodo.1313905,Kendall_2018,,D.P. Cariveau; I. Bartomeus; Liam K. Kendall; Romina Rader; Vesna Gagic; Matthias Albrecht; Katherine C.R. Baldock; Breno M. Freitas; Mark Hall; Andrea Holzschuh; Francisco P. Molina; Joanne M. Morten; Janaely S. Pereira; Zachary M. Portman; Stuart P.M. Roberts; Juanita Rodriguez; Laura Russo; Louis Sutter; Nicolas J. Vereecken,0.8437,,,male,,,,,,,,,,,,,,,,0.9
5b7fd528e12f31000f088f90,Hylaeus modestus,,,,,USA,45.120995,-92.750963,Washington,,,10.5281/zenodo.1313905,Kendall_2018,,D.P. Cariveau; I. Bartomeus; Liam K. Kendall; Romina Rader; Vesna Gagic; Matthias Albrecht; Katherine C.R. Baldock; Breno M. Freitas; Mark Hall; Andrea Holzschuh; Francisco P. Molina; Joanne M. Morten; Janaely S. Pereira; Zachary M. Portman; Stuart P.M. Roberts; Juanita Rodriguez; Laura Russo; Louis Sutter; Nicolas J. Vereecken,1.138,,,female,,,,,,,,,,,,,,,,3.4
5b7fd528e12f31000f088f94,Hylaeus modestus,,,,,USA,45.303112,-92.731188,Polk,,,10.5281/zenodo.1313905,Kendall_2018,,D.P. Cariveau; I. Bartomeus; Liam K. Kendall; Romina Rader; Vesna Gagic; Matthias Albrecht; Katherine C.R. Baldock; Breno M. Freitas; Mark Hall; Andrea Holzschuh; Francisco P. Molina; Joanne M. Morten; Janaely S. Pereira; Zachary M. Portman; Stuart P.M. Roberts; Juanita Rodriguez; Laura Russo; Louis Sutter; Nicolas J. Vereecken,1.30135,,,female,,,,,,,,,,,,,,,,3.2
5b7fd528e12f31000f088f98,Hylaeus modestus,,,,,USA,45.120995,-92.750963,Washington,,,10.5281/zenodo.1313905,Kendall_2018,,D.P. Cariveau; I. Bartomeus; Liam K. Kendall; Romina Rader; Vesna Gagic; Matthias Albrecht; Katherine C.R. Baldock; Breno M. Freitas; Mark Hall; Andrea Holzschuh; Francisco P. Molina; Joanne M. Morten; Janaely S. Pereira; Zachary M. Portman; Stuart P.M. Roberts; Juanita Rodriguez; Laura Russo; Louis Sutter; Nicolas J. Vereecken,1.17042,,,female,,,,,,,,,,,,,,,,3
5b7fd528e12f31000f088f9c,Hylaeus modestus,,,,,USA,44.900723,-93.197655,Hennepin,,,10.5281/zenodo.1313905,Kendall_2018,,D.P. Cariveau; I. Bartomeus; Liam K. Kendall; Romina Rader; Vesna Gagic; Matthias Albrecht; Katherine C.R. Baldock; Breno M. Freitas; Mark Hall; Andrea Holzschuh; Francisco P. Molina; Joanne M. Morten; Janaely S. Pereira; Zachary M. Portman; Stuart P.M. Roberts; Juanita Rodriguez; Laura Russo; Louis Sutter; Nicolas J. Vereecken,1.07841,,,female,,,,,,,,,,,,,,,,2.9
5b7fd528e12f31000f088fa0,Hylaeus modestus,,,,,USA,45.303112,-92.731188,Polk,,,10.5281/zenodo.1313905,Kendall_2018,,D.P. Cariveau; I. Bartomeus; Liam K. Kendall; Romina Rader; Vesna Gagic; Matthias Albrecht; Katherine C.R. Baldock; Breno M. Freitas; Mark Hall; Andrea Holzschuh; Francisco P. Molina; Joanne M. Morten; Janaely S. Pereira; Zachary M. Portman; Stuart P.M. Roberts; Juanita Rodriguez; Laura Russo; Louis Sutter; Nicolas J. Vereecken,1.25189,,,female,,,,,,,,,,,,,,,,2.8
5b7fd528e12f31000f088fa4,Hylaeus modestus,,,,,USA,45.120995,-92.750963,Washington,,,10.5281/zenodo.1313905,Kendall_2018,,D.P. Cariveau; I. Bartomeus; Liam K. Kendall; Romina Rader; Vesna Gagic; Matthias Albrecht; Katherine C.R. Baldock; Breno M. Freitas; Mark Hall; Andrea Holzschuh; Francisco P. Molina; Joanne M. Morten; Janaely S. Pereira; Zachary M. Portman; Stuart P.M. Roberts; Juanita Rodriguez; Laura Russo; Louis Sutter; Nicolas J. Vereecken,1.11045,,,female,,,,,,,,,,,,,,,,2.7
5b7fd528e12f31000f088fa8,Hylaeus modestus,,,,,USA,45.120995,-92.750963,Washington,,,10.5281/zenodo.1313905,Kendall_2018,,D.P. Cariveau; I. Bartomeus; Liam K. Kendall; Romina Rader; Vesna Gagic; Matthias Albrecht; Katherine C.R. Baldock; Breno M. Freitas; Mark Hall; Andrea Holzschuh; Francisco P. Molina; Joanne M. Morten; Janaely S. Pereira; Zachary M. Portman; Stuart P.M. Roberts; Juanita Rodriguez; Laura Russo; Louis Sutter; Nicolas J. Vereecken,1.00354,,,male,,,,,,,,,,,,,,,,2.2
5b7fd528e12f31000f088fac,Hylaeus modestus,,,,,USA,44.900723,-93.197655,Hennepin,,,10.5281/zenodo.1313905,Kendall_2018,,D.P. Cariveau; I. Bartomeus; Liam K. Kendall; Romina Rader; Vesna Gagic; Matthias Albrecht; Katherine C.R. Baldock; Breno M. Freitas; Mark Hall; Andrea Holzschuh; Francisco P. Molina; Joanne M. Morten; Janaely S. Pereira; Zachary M. Portman; Stuart P.M. Roberts; Juanita Rodriguez; Laura Russo; Louis Sutter; Nicolas J. Vereecken,1.07633,,,male,,,,,,,,,,,,,,,,1.8
5b7fd528e12f31000f088fb0,Hylaeus modestus,,,,,USA,45.120995,-92.750963,Washington,,,10.5281/zenodo.1313905,Kendall_2018,,D.P. Cariveau; I. Bartomeus; Liam K. Kendall; Romina Rader; Vesna Gagic; Matthias Albrecht; Katherine C.R. Baldock; Breno M. Freitas; Mark Hall; Andrea Holzschuh; Francisco P. Molina; Joanne M. Morten; Janaely S. Pereira; Zachary M. Portman; Stuart P.M. Roberts; Juanita Rodriguez; Laura Russo; Louis Sutter; Nicolas J. Vereecken,1.17452,,,female,,,,,,,,,,,,,,,,1.8
5b7fd528e12f31000f088fb4,Hylaeus modestus,,,,,USA,44.900723,-93.197655,Hennepin,,,10.5281/zenodo.1313905,Kendall_2018,,D.P. Cariveau; I. Bartomeus; Liam K. Kendall; Romina Rader; Vesna Gagic; Matthias Albrecht; Katherine C.R. Baldock; Breno M. Freitas; Mark Hall; Andrea Holzschuh; Francisco P. Molina; Joanne M. Morten; Janaely S. Pereira; Zachary M. Portman; Stuart P.M. Roberts; Juanita Rodriguez; Laura Russo; Louis Sutter; Nicolas J. Vereecken,1.2135,,,male,,,,,,,,,,,,,,,,1.8
5b7fd528e12f31000f088fb8,Hylaeus modestus,,,,,USA,45.120995,-92.750963,Washington,,,10.5281/zenodo.1313905,Kendall_2018,,D.P. Cariveau; I. Bartomeus; Liam K. Kendall; Romina Rader; Vesna Gagic; Matthias Albrecht; Katherine C.R. Baldock; Breno M. Freitas; Mark Hall; Andrea Holzschuh; Francisco P. Molina; Joanne M. Morten; Janaely S. Pereira; Zachary M. Portman; Stuart P.M. Roberts; Juanita Rodriguez; Laura Russo; Louis Sutter; Nicolas J. Vereecken,1.39364,,,female,,,,,,,,,,,,,,,,1.6
5b7fd528e12f31000f088fbc,Hylaeus modestus,,,,,USA,44.900723,-93.197655,Hennepin,,,10.5281/zenodo.1313905,Kendall_2018,,D.P. Cariveau; I. Bartomeus; Liam K. Kendall; Romina Rader; Vesna Gagic; Matthias Albrecht; Katherine C.R. Baldock; Breno M. Freitas; Mark Hall; Andrea Holzschuh; Francisco P. Molina; Joanne M. Morten; Janaely S. Pereira; Zachary M. Portman; Stuart P.M. Roberts; Juanita Rodriguez; Laura Russo; Louis Sutter; Nicolas J. Vereecken,1.03442,,,male,,,,,,,,,,,,,,,,1.5
5b7fd528e12f31000f088fc0,Hylaeus modestus,,,,,USA,45.120995,-92.750963,Washington,,,10.5281/zenodo.1313905,Kendall_2018,,D.P. Cariveau; I. Bartomeus; Liam K. Kendall; Romina Rader; Vesna Gagic; Matthias Albrecht; Katherine C.R. Baldock; Breno M. Freitas; Mark Hall; Andrea Holzschuh; Francisco P. Molina; Joanne M. Morten; Janaely S. Pereira; Zachary M. Portman; Stuart P.M. Roberts; Juanita Rodriguez; Laura Russo; Louis Sutter; Nicolas J. Vereecken,1.00329,,,male,,,,,,,,,,,,,,,,1.3
5b7fd528e12f31000f088fc4,Hylaeus modestus,,,,,USA,45.120995,-92.750963,Washington,,,10.5281/zenodo.1313905,Kendall_2018,,D.P. Cariveau; I. Bartomeus; Liam K. Kendall; Romina Rader; Vesna Gagic; Matthias Albrecht; Katherine C.R. Baldock; Breno M. Freitas; Mark Hall; Andrea Holzschuh; Francisco P. Molina; Joanne M. Morten; Janaely S. Pereira; Zachary M. Portman; Stuart P.M. Roberts; Juanita Rodriguez; Laura Russo; Louis Sutter; Nicolas J. Vereecken,0.98681,,,male,,,,,,,,,,,,,,,,1.1
5b7fd528e12f31000f088fc8,Lasioglossum anomalum,,,,,USA,44.900723,-93.197655,Hennepin,,,10.5281/zenodo.1313905,Kendall_2018,,D.P. Cariveau; I. Bartomeus; Liam K. Kendall; Romina Rader; Vesna Gagic; Matthias Albrecht; Katherine C.R. Baldock; Breno M. Freitas; Mark Hall; Andrea Holzschuh; Francisco P. Molina; Joanne M. Morten; Janaely S. Pereira; Zachary M. Portman; Stuart P.M. Roberts; Juanita Rodriguez; Laura Russo; Louis Sutter; Nicolas J. Vereecken,1.0483,,,female,,,,,,,,,,,,,,,,2.1
5b7fd528e12f31000f088fcc,Lasioglossum anomalum,,,,,USA,44.900723,-93.197655,Hennepin,,,10.5281/zenodo.1313905,Kendall_2018,,D.P. Cariveau; I. Bartomeus; Liam K. Kendall; Romina Rader; Vesna Gagic; Matthias Albrecht; Katherine C.R. Baldock; Breno M. Freitas; Mark Hall; Andrea Holzschuh; Francisco P. Molina; Joanne M. Morten; Janaely S. Pereira; Zachary M. Portman; Stuart P.M. Roberts; Juanita Rodriguez; Laura Russo; Louis Sutter; Nicolas J. Vereecken,0.99311,,,female,,,,,,,,,,,,,,,,2.1
5b7fd528e12f31000f088fd0,Lasioglossum anomalum,,,,,USA,44.900723,-93.197655,Hennepin,,,10.5281/zenodo.1313905,Kendall_2018,,D.P. Cariveau; I. Bartomeus; Liam K. Kendall; Romina Rader; Vesna Gagic; Matthias Albrecht; Katherine C.R. Baldock; Breno M. Freitas; Mark Hall; Andrea Holzschuh; Francisco P. Molina; Joanne M. Morten; Janaely S. Pereira; Zachary M. Portman; Stuart P.M. Roberts; Juanita Rodriguez; Laura Russo; Louis Sutter; Nicolas J. Vereecken,1.1327,,,female,,,,,,,,,,,,,,,,1.9
5b7fd528e12f31000f088fd4,Lasioglossum anomalum,,,,,USA,44.900723,-93.197655,Hennepin,,,10.5281/zenodo.1313905,Kendall_2018,,D.P. Cariveau; I. Bartomeus; Liam K. Kendall; Romina Rader; Vesna Gagic; Matthias Albrecht; Katherine C.R. Baldock; Breno M. Freitas; Mark Hall; Andrea Holzschuh; Francisco P. Molina; Joanne M. Morten; Janaely S. Pereira; Zachary M. Portman; Stuart P.M. Roberts; Juanita Rodriguez; Laura Russo; Louis Sutter; Nicolas J. Vereecken,1.01756,,,female,,,,,,,,,,,,,,,,1.7
5b7fd528e12f31000f088fd8,Lasioglossum anomalum,,,,,USA,44.900723,-93.197655,Hennepin,,,10.5281/zenodo.1313905,Kendall_2018,,D.P. Cariveau; I. Bartomeus; Liam K. Kendall; Romina Rader; Vesna Gagic; Matthias Albrecht; Katherine C.R. Baldock; Breno M. Freitas; Mark Hall; Andrea Holzschuh; Francisco P. Molina; Joanne M. Morten; Janaely S. Pereira; Zachary M. Portman; Stuart P.M. Roberts; Juanita Rodriguez; Laura Russo; Louis Sutter; Nicolas J. Vereecken,0.96012,,,female,,,,,,,,,,,,,,,,1.7
5b7fd528e12f31000f088fdc,Lasioglossum anomalum,,,,,USA,44.900723,-93.197655,Hennepin,,,10.5281/zenodo.1313905,Kendall_2018,,D.P. Cariveau; I. Bartomeus; Liam K. Kendall; Romina Rader; Vesna Gagic; Matthias Albrecht; Katherine C.R. Baldock; Breno M. Freitas; Mark Hall; Andrea Holzschuh; Francisco P. Molina; Joanne M. Morten; Janaely S. Pereira; Zachary M. Portman; Stuart P.M. Roberts; Juanita Rodriguez; Laura Russo; Louis Sutter; Nicolas J. Vereecken,0.98411,,,female,,,,,,,,,,,,,,,,1.5
5b7fd528e12f31000f088fe0,Lasioglossum anomalum,,,,,USA,44.900723,-93.197655,Hennepin,,,10.5281/zenodo.1313905,Kendall_2018,,D.P. Cariveau; I. Bartomeus; Liam K. Kendall; Romina Rader; Vesna Gagic; Matthias Albrecht; Katherine C.R. Baldock; Breno M. Freitas; Mark Hall; Andrea Holzschuh; Francisco P. Molina; Joanne M. Morten; Janaely S. Pereira; Zachary M. Portman; Stuart P.M. Roberts; Juanita Rodriguez; Laura Russo; Louis Sutter; Nicolas J. Vereecken,1.03864,,,female,,,,,,,,,,,,,,,,1.5
5b7fd528e12f31000f088fe4,Lasioglossum anomalum,,,,,USA,45.120995,-92.750963,Washington,,,10.5281/zenodo.1313905,Kendall_2018,,D.P. Cariveau; I. Bartomeus; Liam K. Kendall; Romina Rader; Vesna Gagic; Matthias Albrecht; Katherine C.R. Baldock; Breno M. Freitas; Mark Hall; Andrea Holzschuh; Francisco P. Molina; Joanne M. Morten; Janaely S. Pereira; Zachary M. Portman; Stuart P.M. Roberts; Juanita Rodriguez; Laura Russo; Louis Sutter; Nicolas J. Vereecken,1.01812,,,female,,,,,,,,,,,,,,,,1.2
5b7fd528e12f31000f088fe8,Lasioglossum birkmanni,,,,,USA,45.120995,-92.750963,Washington,,,10.5281/zenodo.1313905,Kendall_2018,,D.P. Cariveau; I. Bartomeus; Liam K. Kendall; Romina Rader; Vesna Gagic; Matthias Albrecht; Katherine C.R. Baldock; Breno M. Freitas; Mark Hall; Andrea Holzschuh; Francisco P. Molina; Joanne M. Morten; Janaely S. Pereira; Zachary M. Portman; Stuart P.M. Roberts; Juanita Rodriguez; Laura Russo; Louis Sutter; Nicolas J. Vereecken,1.36486,,,female,,,,,,,,,,,,,,,,3.8
5b7fd528e12f31000f088fec,Lasioglossum birkmanni,,,,,USA,45.120995,-92.750963,Washington,,,10.5281/zenodo.1313905,Kendall_2018,,D.P. Cariveau; I. Bartomeus; Liam K. Kendall; Romina Rader; Vesna Gagic; Matthias Albrecht; Katherine C.R. Baldock; Breno M. Freitas; Mark Hall; Andrea Holzschuh; Francisco P. Molina; Joanne M. Morten; Janaely S. Pereira; Zachary M. Portman; Stuart P.M. Roberts; Juanita Rodriguez; Laura Russo; Louis Sutter; Nicolas J. Vereecken,1.21333,,,female,,,,,,,,,,,,,,,,2.5
5b7fd528e12f31000f088ff0,Lasioglossum birkmanni,,,,,USA,45.120995,-92.750963,Washington,,,10.5281/zenodo.1313905,Kendall_2018,,D.P. Cariveau; I. Bartomeus; Liam K. Kendall; Romina Rader; Vesna Gagic; Matthias Albrecht; Katherine C.R. Baldock; Breno M. Freitas; Mark Hall; Andrea Holzschuh; Francisco P. Molina; Joanne M. Morten; Janaely S. Pereira; Zachary M. Portman; Stuart P.M. Roberts; Juanita Rodriguez; Laura Russo; Louis Sutter; Nicolas J. Vereecken,1.18717,,,female,,,,,,,,,,,,,,,,2.2
5b7fd528e12f31000f088ff4,Lasioglossum coriaceum,,,,,USA,44.900723,-93.197655,Hennepin,,,10.5281/zenodo.1313905,Kendall_2018,,D.P. Cariveau; I. Bartomeus; Liam K. Kendall; Romina Rader; Vesna Gagic; Matthias Albrecht; Katherine C.R. Baldock; Breno M. Freitas; Mark Hall; Andrea Holzschuh; Francisco P. Molina; Joanne M. Morten; Janaely S. Pereira; Zachary M. Portman; Stuart P.M. Roberts; Juanita Rodriguez; Laura Russo; Louis Sutter; Nicolas J. Vereecken,2.01556,,,female,,,,,,,,,,,,,,,,14
5b7fd528e12f31000f088ff8,Lasioglossum coriaceum,,,,,USA,45.430736,-92.646183,Polk,,,10.5281/zenodo.1313905,Kendall_2018,,D.P. Cariveau; I. Bartomeus; Liam K. Kendall; Romina Rader; Vesna Gagic; Matthias Albrecht; Katherine C.R. Baldock; Breno M. Freitas; Mark Hall; Andrea Holzschuh; Francisco P. Molina; Joanne M. Morten; Janaely S. Pereira; Zachary M. Portman; Stuart P.M. Roberts; Juanita Rodriguez; Laura Russo; Louis Sutter; Nicolas J. Vereecken,1.91748,,,female,,,,,,,,,,,,,,,,12.6
5b7fd528e12f31000f088ffc,Lasioglossum coriaceum,,,,,USA,45.303112,-92.731188,Polk,,,10.5281/zenodo.1313905,Kendall_2018,,D.P. Cariveau; I. Bartomeus; Liam K. Kendall; Romina Rader; Vesna Gagic; Matthias Albrecht; Katherine C.R. Baldock; Breno M. Freitas; Mark Hall; Andrea Holzschuh; Francisco P. Molina; Joanne M. Morten; Janaely S. Pereira; Zachary M. Portman; Stuart P.M. Roberts; Juanita Rodriguez; Laura Russo; Louis Sutter; Nicolas J. Vereecken,1.92907,,,female,,,,,,,,,,,,,,,,11.3
5b7fd528e12f31000f089000,Lasioglossum coriaceum,,,,,USA,45.120995,-92.750963,Washington,,,10.5281/zenodo.1313905,Kendall_2018,,D.P. Cariveau; I. Bartomeus; Liam K. Kendall; Romina Rader; Vesna Gagic; Matthias Albrecht; Katherine C.R. Baldock; Breno M. Freitas; Mark Hall; Andrea Holzschuh; Francisco P. Molina; Joanne M. Morten; Janaely S. Pereira; Zachary M. Portman; Stuart P.M. Roberts; Juanita Rodriguez; Laura Russo; Louis Sutter; Nicolas J. Vereecken,2.00361,,,female,,,,,,,,,,,,,,,,10.6
5b7fd528e12f31000f089004,Lasioglossum cressonii,,,,,USA,45.120995,-92.750963,Washington,,,10.5281/zenodo.1313905,Kendall_2018,,D.P. Cariveau; I. Bartomeus; Liam K. Kendall; Romina Rader; Vesna Gagic; Matthias Albrecht; Katherine C.R. Baldock; Breno M. Freitas; Mark Hall; Andrea Holzschuh; Francisco P. Molina; Joanne M. Morten; Janaely S. Pereira; Zachary M. Portman; Stuart P.M. Roberts; Juanita Rodriguez; Laura Russo; Louis Sutter; Nicolas J. Vereecken,1.49186,,,female,,,,,,,,,,,,,,,,5.1
5b7fd528e12f31000f089008,Lasioglossum cressonii,,,,,USA,45.303112,-92.731188,Polk,,,10.5281/zenodo.1313905,Kendall_2018,,D.P. Cariveau; I. Bartomeus; Liam K. Kendall; Romina Rader; Vesna Gagic; Matthias Albrecht; Katherine C.R. Baldock; Breno M. Freitas; Mark Hall; Andrea Holzschuh; Francisco P. Molina; Joanne M. Morten; Janaely S. Pereira; Zachary M. Portman; Stuart P.M. Roberts; Juanita Rodriguez; Laura Russo; Louis Sutter; Nicolas J. Vereecken,1.45207,,,female,,,,,,,,,,,,,,,,4.7
5b7fd528e12f31000f08900c,Lasioglossum cressonii,,,,,USA,44.900723,-93.197655,Hennepin,,,10.5281/zenodo.1313905,Kendall_2018,,D.P. Cariveau; I. Bartomeus; Liam K. Kendall; Romina Rader; Vesna Gagic; Matthias Albrecht; Katherine C.R. Baldock; Breno M. Freitas; Mark Hall; Andrea Holzschuh; Francisco P. Molina; Joanne M. Morten; Janaely S. Pereira; Zachary M. Portman; Stuart P.M. Roberts; Juanita Rodriguez; Laura Russo; Louis Sutter; Nicolas J. Vereecken,1.31274,,,female,,,,,,,,,,,,,,,,4.6
5b7fd528e12f31000f089010,Lasioglossum cressonii,,,,,USA,44.900723,-93.197655,Hennepin,,,10.5281/zenodo.1313905,Kendall_2018,,D.P. Cariveau; I. Bartomeus; Liam K. Kendall; Romina Rader; Vesna Gagic; Matthias Albrecht; Katherine C.R. Baldock; Breno M. Freitas; Mark Hall; Andrea Holzschuh; Francisco P. Molina; Joanne M. Morten; Janaely S. Pereira; Zachary M. Portman; Stuart P.M. Roberts; Juanita Rodriguez; Laura Russo; Louis Sutter; Nicolas J. Vereecken,1.43523,,,female,,,,,,,,,,,,,,,,4.6
5b7fd528e12f31000f089014,Lasioglossum cressonii,,,,,USA,45.303112,-92.731188,Polk,,,10.5281/zenodo.1313905,Kendall_2018,,D.P. Cariveau; I. Bartomeus; Liam K. Kendall; Romina Rader; Vesna Gagic; Matthias Albrecht; Katherine C.R. Baldock; Breno M. Freitas; Mark Hall; Andrea Holzschuh; Francisco P. Molina; Joanne M. Morten; Janaely S. Pereira; Zachary M. Portman; Stuart P.M. Roberts; Juanita Rodriguez; Laura Russo; Louis Sutter; Nicolas J. Vereecken,1.32634,,,female,,,,,,,,,,,,,,,,4.2
